회계년도,거래소코드,PBR,PER,기업규모코드,매출액,매출액순이익률,매출액증가율,성장비용,영업손익,자기자본회전률,종가,주당순손익,총자본회전률,회사명,부채자본비율,현금흐름스코어,수익률,투자신호,PEG
2014,51910,1.6,21.335,10.0,22577830000.0,3.78,-2.44,76569000.0,1310761000.0,1.88,181000.0,0.0,1.27,(주)엘지화학,0.3758680741166336,2,81.49171270718232,1,-0.8218832238774234
2015,51910,1.585,15.55,10.0,20206583000.0,5.68,-10.5,84721000.0,1685925000.0,1.59,328500.0,0.0,1.1,(주)엘지화학,0.3043122526680928,2,-20.54794520547945,0,-2.678790268382615
2016,51910,1.625,14.995,10.0,20659296000.0,6.2,2.24,103058000.0,1685925000.0,1.52,261000.0,0.0,1.06,(주)엘지화학,0.2448413444282423,2,55.172413793103445,1,2.7178032392939144
2017,51910,1.835,16.42,10.0,25698014000.0,7.87,24.39,117556000.0,1685925000.0,1.69,405000.0,0.0,1.13,(주)엘지화학,0.3639090874147369,2,-14.320987654320987,0,0.7079575665924619
2011,58630,1.365,35.96,30.0,50386559.0,-2.34,-14.17,0.0,-254894.0,0.76,5000.0,0.0,0.44,(주)엠게임,0.6022242493865471,2,5.4,0,-0.6577795589681998
2012,58630,1.39,0.0,30.0,44965696.0,-5.02,-10.76,0.0,401870.0,0.69,5270.0,0.0,0.38,(주)엠게임,0.6392399952868956,2,-54.459203036053125,0,1000.0
2013,58630,13.295,0.0,30.0,31915987.0,-121.8,-29.02,12990774.0,-14628190.0,0.88,2400.0,0.0,0.36,(주)엠게임,2.7498354073199414,1,97.91666666666666,1,1000.0
2014,58630,5.155,0.0,20.0,30725569.0,-26.5,-3.73,5815168.0,2479421.0,2.47,4750.0,0.0,0.63,(주)엠게임,0.832698646947199,1,7.368421052631578,1,1000.0
2015,58630,11.075,87.07,20.0,106907158.0,-7.64,6.63,0.0,10129527.0,1.25,5100.0,-187.0,0.47,(주)엠게임,0.6356058478981284,2,5.490196078431373,0,1.1122507406623
2016,58630,5.4350000000000005,29.275,20.0,135669072.0,9.96,26.9,0.0,15705481.0,1.54,5380.0,309.0,0.62,(주)엠게임,0.439376433421497,2,-13.104089219330856,0,1.0902763272818323
2017,58630,3.565,38.725,20.0,131823200.0,6.05,-2.83,4298683.0,10259428.0,1.35,4675.0,182.0,0.59,(주)엠게임,0.2888736662931416,2,-36.47058823529412,0,1.2321669914810098
2011,86960,1.04,6.385,20.0,70690493.0,13.73,0.0,391550.0,9236638.0,1.19,7940.0,1158.0,0.93,(주)엠디에스테크,0.257926841871648,2,66.87657430730478,1,0.2211579407366521
2012,86960,1.605,11.405,20.0,72716143.0,13.92,0.0,402709.0,8804785.0,1.01,13250.0,1197.0,0.82,(주)엠디에스테크,0.2249611136518682,2,10.566037735849058,1,0.7816046627352379
2013,86960,1.68,14.055,20.0,83700753.0,10.58,15.11,710353.0,9099287.0,1.11,14650.0,0.0,0.87,(주)엠디에스테크,0.2336697589138565,2,41.29692832764505,1,4.000310483361565
2014,86960,2.23,19.055,20.0,105180653.0,9.77,25.66,758445.0,10814976.0,1.26,20700.0,0.0,0.95,(주)엠디에스테크,0.2694662690952734,2,26.811594202898554,1,-20.645570831971543
2015,86960,2.58,24.695,20.0,117801533.0,9.35,12.0,776001.0,12302138.0,1.27,26250.0,0.0,0.95,(주)엠디에스테크,0.2502140034130443,2,-21.714285714285715,0,-7.593562247621617
2016,86960,2.33,26.53,30.0,150281101.0,7.3,27.57,801278.0,13556491.0,1.53,20550.0,0.0,1.09,(주)엠디에스테크,0.3671209593634387,0,-1.9464720194647205,0,-3.936450301984332
2017,86960,2.065,23.25,30.0,148934255.0,6.14,-0.9,949094.0,11228571.0,1.46,20150.0,0.0,1.03,(주)엠디에스테크,0.2161885390419102,2,-27.543424317617863,0,-4.623281100452113
2011,97520,0.0,0.0,30.0,215298745.0,5.38,48.39,0.0,16103227.0,6.75,1510.0,0.0,1.77,(주)엠씨넥스,2.07469301265534,2,47.682119205298015,1,0.0
2012,97520,0.0,0.0,30.0,170354058.0,1.39,-20.88,0.0,6210957.0,3.53,2230.0,444.0,1.18,(주)엠씨넥스,1.4583596690385665,0,-19.282511210762333,0,-0.0
2013,97520,0.0,0.0,30.0,297244088.0,2.69,74.49,0.0,12127324.0,5.04,1800.0,0.0,1.64,(주)엠씨넥스,1.9261928446146293,2,9.722222222222223,1,-0.0
2014,97520,0.0,0.0,30.0,410392827.0,3.32,38.07,0.0,22599120.0,5.86,1975.0,2315.0,1.63,(주)엠씨넥스,2.0702645847214955,2,71.39240506329114,1,0.0
2015,97520,0.0,0.0,30.0,502865298.0,3.21,22.53,0.0,26293735.0,5.99,3385.0,1833.0,1.79,(주)엠씨넥스,1.4550462295663251,2,65.14032496307239,1,0.0
2016,97520,0.0,0.0,30.0,412481617.0,-5.99,-17.97,0.0,-23870425.0,5.34,5590.0,-1808.0,1.45,(주)엠씨넥스,2.26207832222578,1,-41.50268336314848,0,1000.0
2017,97520,0.0,0.0,30.0,668465044.0,-0.13,62.06,0.0,19660858.0,8.27,3270.0,-100.0,1.96,(주)엠씨넥스,2.120329177075254,2,-49.54128440366973,0,1000.0
2011,9780,0.6799999999999999,7.785,20.0,112592896.0,2.3,0.0,2683115.0,4198813.0,3.23,23350.0,2939.0,0.95,(주)엠에스씨,2.3208317775339835,2,0.8565310492505354,0,0.1869227011271352
2012,9780,0.815,8.56,20.0,114903220.0,2.56,2.05,476334.0,4135206.0,3.21,23550.0,3342.0,1.0,(주)엠에스씨,1.9703909216498627,2,16.772823779193207,1,0.257934549622921
2013,9780,0.68,6.81,20.0,127198058.0,2.58,10.7,388317.0,5744550.0,3.31,27500.0,0.0,1.12,(주)엠에스씨,1.731569526854493,2,52.90909090909091,1,0.2554108486109414
2014,9780,0.755,6.3100000000000005,30.0,129226165.0,3.67,1.59,316693.0,6944777.0,3.07,42050.0,5391.0,1.08,(주)엠에스씨,1.73537297689553,2,60.04756242568371,1,0.3007592029937075
2015,9780,1.4500000000000002,19.45,30.0,134818282.0,3.82,4.33,335743.0,7958984.0,2.87,67300.0,5852.0,1.06,(주)엠에스씨,1.5750509786646036,2,-82.5408618127786,0,28.57164468873469
2016,9780,9.705,69.465,30.0,135618091.0,7.31,0.59,205552.0,12891316.0,2.48,11750.0,1127.0,1.01,(주)엠에스씨,1.3877526274508778,2,-14.468085106382976,0,-1.6360531390222257
2017,9780,1.705,11.435,30.0,141954747.0,7.91,4.67,484894.0,12823800.0,2.17,10050.0,1276.0,1.0,(주)엠에스씨,1.0544826124307158,2,-25.37313432835821,0,-0.2637171780178325
2011,123040,0.62,2.26,30.0,316363990.0,0.46,75.57,1963526.0,30118223.0,3.63,6610.0,0.0,0.75,(주)엠에스오토텍,1.949354836196861,2,28.290468986384266,1,-0.1022127169405319
2012,123040,0.845,7.83,30.0,329747992.0,-9.12,4.23,1412167.0,4078181.0,5.18,8480.0,0.0,0.59,(주)엠에스오토텍,2.826684795839015,1,-41.15566037735849,0,-0.1418543091124198
2013,123040,0.6,4.85,30.0,676720372.0,-2.56,105.22,1459633.0,43040506.0,9.59,4990.0,0.0,1.14,(주)엠에스오토텍,2.560165934920136,2,22.44488977955912,1,1.256462032641153
2014,123040,0.54,177.41500000000002,30.0,803779918.0,-1.12,18.78,1509820.0,21693864.0,9.59,6110.0,0.0,1.28,(주)엠에스오토텍,1.972031460309244,2,-22.25859247135843,0,-2.3599790681299937
2015,123040,0.515,7.824999999999999,30.0,864031681.0,0.17,7.5,1486897.0,47087481.0,9.59,4750.0,0.0,1.32,(주)엠에스오토텍,1.9889436065808568,2,-2.421052631578948,0,-0.4715649515427014
2016,123040,0.7150000000000001,16.41,30.0,747893634.0,3.29,-13.44,2209836.0,41122891.0,6.85,4635.0,0.0,1.17,(주)엠에스오토텍,1.698348170704053,2,-44.12081984897519,0,-0.5056722218164073
2017,123040,0.4599999999999999,0.0,30.0,704192245.0,-1.6,-5.84,829238.0,23800240.0,5.33,2590.0,0.0,1.14,(주)엠에스오토텍,1.289246952632404,2,-19.498069498069498,0,1000.0
2011,33310,2.515,91.325,20.0,115654184.0,4.18,8.57,0.0,3682566.0,1.26,2950.0,2616.0,1.09,(주)엠투엔,2.8218475418073297,2,-56.949152542372886,0,2.361512156627453
2012,33310,3.26,14.295000000000002,20.0,113423993.0,7.25,-1.93,0.0,16504266.0,1.16,1270.0,4452.0,0.98,(주)엠투엔,1.482820302840392,2,48.81889763779528,1,0.360068441533889
2013,33310,1.395,5.945,20.0,94359723.0,3.91,-16.81,0.0,3568132.0,0.93,1890.0,1999.0,0.79,(주)엠투엔,0.939721519755914,2,7.4074074074074066,1,0.137652712996926
2014,33310,1.285,6.15,20.0,39002935.0,19.1,0.0,75542.0,5443352.0,1.0,2030.0,0.0,0.54,(주)엠투엔,0.838378651194854,2,24.13793103448276,1,0.0425462256174593
2015,33310,1.9,13.260000000000002,20.0,51008316.0,12.59,0.0,0.0,4041097.0,1.12,2520.0,0.0,0.65,(주)엠투엔,0.6715189547762985,2,-9.126984126984128,0,2.769417110837829
2016,33310,1.3199999999999998,12.595,20.0,49727413.0,10.71,-2.51,0.0,3151806.0,1.05,2290.0,0.0,0.61,(주)엠투엔,0.6714416003187355,2,-21.17903930131004,0,-1.123590511329303
2017,33310,0.97,12.125,20.0,51170397.0,8.57,2.9,0.0,1849192.0,1.0,1805.0,0.0,0.59,(주)엠투엔,0.6241538443437684,2,10.526315789473683,1,-0.6355612228689528
2011,65150,5.475,18.78,20.0,159297346.0,2.46,0.0,0.0,6687788.0,7.48,1135.0,64.0,1.85,(주)엠피대산,2.5306765235960134,2,43.61233480176212,1,0.5617715687675927
2012,65150,5.32,27.265,30.0,177632560.0,1.59,0.0,0.0,8950724.0,7.91,1630.0,59.0,2.44,(주)엠피대산,2.0682706225473746,1,-3.987730061349693,0,0.2386645309592146
2013,65150,6.43,36.77,30.0,174593729.0,1.68,-1.71,0.0,3161137.0,7.57,1565.0,0.0,2.49,(주)엠피대산,1.682531669960028,2,127.1565495207668,1,-4.608333849116666
2014,65150,6.64,289.17,30.0,143975989.0,0.3,-17.54,0.0,1434653.0,4.33,3555.0,7.0,1.95,(주)엠피대산,0.8311521794265176,2,-6.610407876230662,0,-6.283795191718881
2015,65150,9.48,0.0,30.0,122422450.0,-2.74,-14.97,0.0,-4839046.0,2.84,3320.0,-44.0,1.32,(주)엠피대산,1.4138701761327233,1,-43.82530120481928,0,1000.0
2016,65150,7.495,0.0,30.0,151260360.0,-1.36,23.56,10458123.0,504545.0,3.51,1865.0,0.0,1.37,(주)엠피대산,2.1792464668264024,1,-29.49061662198391,0,1000.0
2017,65150,12.085,0.0,30.0,145213359.0,-7.67,-4.0,14694631.0,-396602.0,3.24,1315.0,0.0,1.33,(주)엠피대산,3.435280463392672,0,-0.0,0,1000.0
2011,50540,1.005,21.33,30.0,124528777.0,3.11,12.55,4913918.0,2012959.0,2.47,2380.0,0.0,1.35,(주)엠피씨플러스,0.55006914472977,2,3.1512605042016806,0,0.4382989917946486
2012,50540,1.15,18.275,30.0,340054896.0,2.15,-4.29,0.0,7210179.0,5.88,2455.0,426.0,2.6,(주)엠피씨플러스,0.4873349959043819,1,-14.052953156822811,0,0.3595629810821583
2013,50540,1.285,0.0,30.0,131406554.0,-9.9,0.0,5152853.0,2042585.0,3.3,2110.0,0.0,1.54,(주)엠피씨플러스,1.124405812483536,2,-10.42654028436019,0,-0.0
2014,50540,1.085,205.555,30.0,138806294.0,0.23,0.0,4182012.0,723412.0,3.47,1890.0,17.0,1.68,(주)엠피씨플러스,1.0453683981513384,2,217.989417989418,1,-3.690599950336511
2015,50540,2.995,0.0,30.0,134587210.0,-8.1,-3.04,3541484.0,-2914173.0,3.71,6010.0,-554.0,1.57,(주)엠피씨플러스,1.3876052535936017,1,-21.96339434276206,0,1000.0
2016,50540,9.08,0.0,30.0,150491365.0,-13.45,11.82,2915099.0,1211237.0,6.54,4690.0,-1002.0,2.17,(주)엠피씨플러스,2.622739312150434,1,-41.7910447761194,0,1000.0
2017,50540,2.53,46.870000000000005,30.0,128538699.0,0.26,-14.59,2683348.0,-3118965.0,4.89,2730.0,0.0,1.96,(주)엠피씨플러스,0.9932860026377818,2,11.72161172161172,1,0.4574049108255058
2011,115960,0.0,0.0,20.0,18223048.0,22.77,12.55,0.0,4735132.0,0.99,5590.0,822.0,0.74,(주)연우,1.7669187214332611,2,27.906976744186046,1,0.0
2012,115960,0.0,0.0,20.0,17464741.0,19.36,-4.16,0.0,3887104.0,0.76,7150.0,663.0,0.61,(주)연우,1.0803714977461498,2,-14.825174825174823,0,-0.0
2013,115960,0.0,0.0,20.0,15452786.0,11.73,-11.52,1384384.0,2199426.0,0.63,6090.0,363.0,0.5,(주)연우,1.0776758492931864,1,-10.50903119868637,0,-0.0
2014,115960,0.0,0.0,30.0,18765445.0,15.23,21.44,573979.0,3030445.0,0.71,5450.0,581.0,0.57,(주)연우,0.8726666476400728,2,646.7889908256881,1,-0.0
2015,115960,2.325,23.905,30.0,15867093.0,13.6,-15.45,0.0,1889630.0,0.55,40700.0,439.0,0.45,(주)연우,0.3306729001599319,2,-5.282555282555283,0,6.985278217400095
2016,115960,2.825,23.945,30.0,234568387.0,8.92,0.0,2122818.0,24894661.0,1.31,38550.0,1687.0,0.99,(주)연우,0.3180385911486858,2,-21.91958495460441,0,0.5939176278636462
2017,115960,2.025,46.225,30.0,229295328.0,3.4,-2.25,1505339.0,9008569.0,1.25,30100.0,628.0,0.93,(주)연우,0.376980139444761,2,-23.920265780730897,0,-3.846924412261813
2011,8260,1.195,10.35,20.0,84460389.0,-6.64,-31.27,0.0,1161057.0,1.8,1820.0,-56.0,0.79,(주)엔아이스틸,1.4944715387680894,0,-6.043956043956044,0,0.1274957504342047
2012,8260,0.8400000000000001,7.24,20.0,57892381.0,2.37,-31.46,0.0,1181122.0,1.3,1710.0,14.0,0.69,(주)엔아이스틸,1.2612096846050034,0,8.47953216374269,1,0.0849107641962123
2013,8260,0.755,6.785,30.0,61474307.0,8.3,6.19,0.0,1645001.0,1.29,1855.0,51.0,0.64,(주)엔아이스틸,1.2368629272919625,1,25.60646900269542,1,-2.80109595109608
2014,8260,1.1,14.64,30.0,85434310.0,-0.77,38.98,0.0,1082039.0,1.72,2330.0,-6.0,0.84,(주)엔아이스틸,1.3319188994109807,1,13.519313304721033,1,-2.32874733511321
2015,8260,1.02,10.92,30.0,52054273.0,-3.57,-39.07,0.0,-1900680.0,1.08,2645.0,-185.0,0.53,(주)엔아이스틸,1.2534628707765458,1,18.525519848771268,1,40.73140508619822
2016,8260,1.01,8.345,30.0,115841689.0,1.97,122.54,0.0,1566942.0,2.4,3135.0,226.0,1.2,(주)엔아이스틸,1.3863342053436676,1,-6.539074960127592,0,0.7468713789317897
2017,8260,1.15,10.035,30.0,193110778.0,7.31,66.7,0.0,13486540.0,3.41,2930.0,1403.0,1.57,(주)엔아이스틸,1.561346201029256,2,-22.525597269624573,0,0.3642041518658789
2011,36570,6.765000000000001,35.505,30.0,608878406.0,19.33,-7.7,13035812.0,135055846.0,0.75,307500.0,0.0,0.57,(주)엔씨소프트,0.1872195104676828,2,-51.056910569105696,0,0.4210190558982941
2012,36570,5.145,74.635,30.0,753520026.0,20.39,23.76,11675123.0,151252046.0,0.8,150500.0,0.0,0.62,(주)엔씨소프트,0.1556481110234254,2,65.11627906976744,1,-2.615105465717385
2013,36570,3.63,28.815,30.0,756655651.0,20.97,0.42,8734588.0,205235211.0,0.69,248500.0,0.0,0.54,(주)엔씨소프트,0.1888796670316507,2,-26.76056338028169,0,-4.284077348701529
2014,36570,3.225,19.885,30.0,838718200.0,27.13,10.85,7297195.0,278188111.0,0.66,182000.0,0.0,0.53,(주)엔씨소프트,0.1652610457262127,2,17.032967032967033,1,3.9419515632819793
2015,36570,2.67,24.37,30.0,838297603.0,19.84,-0.05,7665297.0,237466378.0,0.53,213000.0,0.0,0.43,(주)엔씨소프트,0.1708563803933198,2,16.19718309859155,1,0.6801910712543198
2016,36570,3.0700000000000003,20.48,30.0,983556874.0,27.59,17.33,6669838.0,328762462.0,0.53,247500.0,0.0,0.43,(주)엔씨소프트,0.1855993053625332,2,80.8080808080808,1,0.954850259649564
2017,36570,3.135,17.130000000000003,30.0,1758721722.0,25.25,78.81,9415714.0,585018962.0,0.76,447500.0,0.0,0.6,(주)엔씨소프트,0.2571614527642883,2,4.245810055865921,0,0.5924167473523654
2011,92870,0.0,0.0,20.0,44985459.0,11.87,0.0,0.0,3463874.0,1.76,3905.0,377.0,0.99,(주)엑시콘,0.7894365476693349,2,-1.2804097311139564,0,0.0
2012,92870,0.0,0.0,20.0,40534526.0,14.74,86.92,0.0,11996060.0,1.47,3855.0,876.0,0.84,(주)엑시콘,0.7014622069320496,2,-13.2295719844358,0,0.0
2013,92870,0.0,0.0,20.0,25120099.0,11.75,-38.03,0.0,3178348.0,0.78,3345.0,0.0,0.44,(주)엑시콘,0.8419385654435605,2,9.865470852017935,1,0.0
2014,92870,0.0,0.0,20.0,38035515.0,15.86,51.41,0.0,5493523.0,1.04,3675.0,884.0,0.59,(주)엑시콘,0.6840468389043978,1,90.47619047619048,1,0.0
2015,92870,1.02,9.56,20.0,52960638.0,11.93,39.24,0.0,5374172.0,1.01,7000.0,873.0,0.67,(주)엑시콘,0.3710856048793928,2,52.142857142857146,1,-3.3993360248521496
2016,92870,1.365,18.11,20.0,45115501.0,11.32,-14.81,0.0,3089279.0,0.66,10650.0,0.0,0.49,(주)엑시콘,0.3466736595836341,2,53.990610328638496,1,4.736410090992732
2017,92870,1.73,15.5,20.0,67217160.0,12.22,48.99,0.0,7568437.0,0.92,16400.0,0.0,0.72,(주)엑시콘,0.2149907950337127,2,-64.75609756097562,0,33.285769932012066
2011,43090,1.975,0.0,20.0,19545311.0,-38.81,-9.62,228085.0,-376702.0,1.08,1045.0,-405.0,0.49,(주)엑서지21,1.4835133349331528,1,-10.62200956937799,0,0.0
2012,43090,3.055,0.0,20.0,22544497.0,-27.05,15.34,0.0,1307382.0,1.84,934.0,-325.0,0.74,(주)엑서지21,1.5714190435665305,0,6.531049250535332,1,1000.0
2013,43090,3.97,89.265,20.0,21432712.0,0.7,-4.93,0.0,580923.0,2.3,995.0,8.0,0.98,(주)엑서지21,1.1698931857461092,1,381.9095477386935,1,3.137278785140526
2014,43090,7.495,0.0,20.0,20672073.0,-7.82,-3.55,0.0,-1727599.0,2.22,4795.0,-85.0,0.97,(주)엑서지21,1.3934086988362528,0,-7.924921793534932,0,0.0
2015,43090,13.295,0.0,20.0,7830331.0,-79.14,13.85,0.0,-2563198.0,0.24,4415.0,-563.0,0.14,(주)엑서지21,1.6658674608063195,1,-28.199320498301244,0,-0.0
2016,43090,11.325,0.0,20.0,7830331.0,6.69,10.73,0.0,769316.0,0.28,3170.0,11.0,0.14,(주)엑서지21,1.0020825115709244,1,77.28706624605678,1,1000.0
2017,43090,8.43,404.51,20.0,7830331.0,10.23,4.53,0.0,537530.0,0.29,5620.0,17.0,0.14,(주)엑서지21,0.682605866620182,1,-20.46263345195729,0,13.641150299963495
2011,41910,1.465,8.09,20.0,279494928.0,2.65,-5.82,0.0,9537516.0,2.82,8060.0,370.0,1.99,(주)에스텍파마,0.5639833203375796,0,120.84367245657567,1,0.0748492713913339
2012,41910,2.595,14.885,20.0,298697101.0,2.04,6.87,0.0,6081106.0,2.92,17800.0,305.0,2.1,(주)에스텍파마,0.7115607413358976,1,-50.056179775280896,0,0.1768731421384881
2013,41910,2.675,46.29,20.0,42247214.0,8.76,0.0,1586998.0,6635448.0,0.62,8890.0,0.0,0.4,(주)에스텍파마,0.5335189583128981,2,-22.49718785151856,0,-4.789355087970936
2014,41910,1.225,10.255,20.0,44214723.0,19.31,4.66,1964945.0,-44426.0,0.61,6890.0,795.0,0.4,(주)에스텍파마,0.5074754583430053,2,241.0740203193033,1,-2.174231639285776
2015,41910,4.085,0.0,20.0,45065875.0,-1.93,1.93,2463635.0,613022.0,0.61,23500.0,-80.0,0.44,(주)에스텍파마,0.2658338505461725,1,-54.680851063829785,0,1000.0
2016,41910,3.24,75.95,20.0,43397040.0,9.56,-3.7,3395635.0,2775123.0,0.58,10650.0,369.0,0.46,(주)에스텍파마,0.2613893130199834,1,14.553990610328638,1,-8.180045896145128
2017,41910,1.6749999999999998,79.93,20.0,38213541.0,3.96,-11.94,3144499.0,2534789.0,0.47,12200.0,132.0,0.39,(주)에스텍파마,0.1565072172090273,1,-32.459016393442624,0,-1.8408687783200508
2011,39440,1.465,3.61,20.0,92705960.0,9.12,9.27,1496564.0,10393791.0,4.69,2055.0,703.0,1.98,(주)에스티아이,0.9963743678930096,2,8.75912408759124,1,0.0769204006193157
2012,39440,1.24,7.2,20.0,72033627.0,5.6,-22.3,396123.0,4877625.0,2.8,2235.0,0.0,1.48,(주)에스티아이,0.7726274108495798,2,158.165548098434,1,0.2475532129443773
2013,39440,2.205,10.53,20.0,99700888.0,4.63,38.41,590977.0,5400956.0,3.34,5770.0,0.0,1.84,(주)에스티아이,0.7747254461534303,2,-1.386481802426343,0,-0.7364606187564429
2014,39440,3.295,19.275,20.0,121153111.0,4.47,21.52,1607982.0,8685478.0,3.38,5690.0,0.0,1.79,(주)에스티아이,0.8809909453381157,2,27.59226713532513,1,-1.358850413866014
2015,39440,2.34,10.09,20.0,125514037.0,8.09,3.6,0.0,12046263.0,2.8,7260.0,0.0,1.41,(주)에스티아이,0.9902910688752024,1,59.77961432506888,1,0.3153624137668669
2016,39440,2.215,7.76,20.0,180384449.0,9.5,43.72,0.0,22117966.0,3.11,11600.0,0.0,1.47,(주)에스티아이,1.109945181995168,2,148.27586206896552,1,0.1788568915169776
2017,39440,3.4,10.76,20.0,287012566.0,8.79,59.11,5077313.0,33177119.0,3.75,28800.0,0.0,1.86,(주)에스티아이,0.8318166870869851,2,-68.19444444444444,0,0.1724371540534357
2011,98660,1.05,8.215,20.0,99990813.0,2.13,10.45,0.0,6973199.0,3.17,4310.0,403.0,1.31,(주)에스티오,1.4608753883937216,2,3.712296983758701,0,-0.5129572960675253
2012,98660,0.895,8.815000000000001,20.0,95471692.0,1.74,-4.52,0.0,5243012.0,2.88,4470.0,311.0,1.16,(주)에스티오,1.174977749952203,2,-32.77404921700224,0,1.0742495640552598
2013,98660,0.6900000000000001,0.0,20.0,86125658.0,-6.02,-9.79,0.0,-3521202.0,2.78,3005.0,0.0,1.11,(주)에스티오,1.3056503190813176,2,-37.10482529118136,0,1000.0
2014,98660,1.025,0.0,20.0,93693229.0,-1.29,8.79,0.0,1669886.0,3.4,1890.0,-151.0,1.21,(주)에스티오,1.875151873906896,2,133.33333333333331,1,1000.0
2015,98660,1.23,8.575,20.0,101207723.0,4.4,8.02,0.0,5479416.0,3.49,4410.0,556.0,1.31,(주)에스티오,1.4219286535840538,0,-9.410430839002268,0,-1.4151320396091815
2016,98660,1.19,12.35,20.0,100535861.0,3.2,-0.66,0.0,5060739.0,3.09,3995.0,401.0,1.33,(주)에스티오,1.2014322728844509,2,-29.662077596996244,0,0.1991412943246446
2017,98660,0.9,0.0,20.0,90839468.0,-0.15,-9.64,0.0,1086782.0,2.69,2810.0,-17.0,1.25,(주)에스티오,1.063513921271498,2,-4.448398576512456,0,0.0
2011,52020,3.61,0.0,20.0,7830331.0,-62.53,-58.01,0.0,-3802679.0,0.68,3985.0,-573.0,0.48,(주)에스티큐브,0.4448560788563588,1,-28.858218318695105,0,-0.0
2012,52020,3.09,95.7,20.0,11230833.0,-13.36,51.35,0.0,-187525.0,1.2,2835.0,-159.0,0.77,(주)에스티큐브,0.4071481137411526,2,27.160493827160494,1,3.401833005020788
2013,52020,5.14,0.0,20.0,8852506.0,-120.04,-21.18,0.0,-6210035.0,0.9,3605.0,0.0,0.43,(주)에스티큐브,1.4618943699938285,1,-40.36061026352289,0,1000.0
2014,52020,2.975,0.0,20.0,7830331.0,-121.8,-38.06,0.0,-5038479.0,0.34,2150.0,-662.0,0.19,(주)에스티큐브,0.4442776173307595,0,108.8372093023256,1,-0.0
2015,52020,3.935,0.0,20.0,7830331.0,-102.87,-2.45,0.0,-4049596.0,0.25,4490.0,-250.0,0.2,(주)에스티큐브,0.1115583959402269,1,11.358574610244988,1,1000.0
2016,52020,7.43,0.0,20.0,15263722.0,-41.06,150.87,417471.0,282571.0,0.61,5000.0,-247.0,0.48,(주)에스티큐브,0.384557041131944,2,15.4,1,0.0
2017,52020,5.895,0.0,20.0,8460728.0,-121.8,-44.57,3659453.0,-14098647.0,0.35,5770.0,-632.0,0.25,(주)에스티큐브,0.2578470130112802,1,298.6135181975737,1,0.0
2011,50760,1.4,14.6,20.0,146232897.0,2.63,0.0,0.0,7797359.0,3.17,2400.0,241.0,1.43,(주)에스폴리텍,1.5654767575060522,2,0.8333333333333334,0,0.3131256799838196
2012,50760,0.925,9.8,20.0,130530627.0,1.25,-10.74,1576890.0,5625598.0,2.6,2420.0,0.0,1.21,(주)에스폴리텍,1.1509448013456387,2,-15.702479338842975,0,7.505952532479474
2013,50760,0.92,15.355,20.0,118348515.0,1.24,-9.33,951704.0,3552321.0,2.32,2040.0,0.0,1.11,(주)에스폴리텍,1.1133014910238908,1,-12.5,0,-0.5872517591347967
2014,50760,0.7050000000000001,93.01,20.0,112565675.0,-3.82,-4.89,865391.0,-2602721.0,2.29,1785.0,0.0,1.1,(주)에스폴리텍,1.0532884307092905,2,-5.602240896358544,0,-1.689997981320414
2015,50760,0.575,15.82,20.0,100316555.0,-1.67,-10.88,950775.0,-1036601.0,2.15,1685.0,0.0,1.01,(주)에스폴리텍,1.105429843196959,2,72.40356083086054,1,-0.6412839754402841
2016,50760,0.87,10.01,20.0,117696775.0,3.35,17.33,915475.0,2811170.0,2.48,2905.0,0.0,1.15,(주)에스폴리텍,1.1461786936087772,2,-34.42340791738382,0,0.6399204746421879
2017,50760,0.95,0.0,20.0,122283422.0,-2.5,3.9,789061.0,1071161.0,2.6,1905.0,0.0,1.14,(주)에스폴리텍,1.400746867059768,2,-3.149606299212598,0,1000.0
2011,5610,0.74,17.925,30.0,627219551.0,0.98,134.34,8487860.0,8874640.0,3.98,12150.0,0.0,2.13,(주)에스피씨삼립,1.273040545459009,2,104.93827160493828,1,-3.685705801185149
